autonumber,PeriodID,County,SPLocation,SPNo,Date,SampleTime,enterococcus,fecalColiform,PoorResults,advisory,WaterQuality,CollectionTime,Collector,AirTemp,WaterTemp,Weather,RainFall24h,RainFall3d,RainLastWeek,TidalConditionsA,TidalConditionsB,CurrentDirectionA,CurrentDirectionB,CurrentStrength,CommentField,Resample,Updated,enterococcus_code,fecalColiform_code,ec_GeoMean,ec_GeoMean_Code,SPID,Value_Qual,Batch_ID,Analysis_date,Analysis_Time,Lab_ID,Value_Qual_FC,Batch_ID_FC,Analysis_date_FC,Analysis_Time_FC,MDL_EC,MDL_FC,uql,uql_fc,,
144792,461,Sarasota,SOUTH LIDO BEACH,5,5/24/2010,9:50,80,40,FALSE,FALSE,,,ROSENOW,83,82,2,0,0,0.39,3,1,,1,3,,,,Moderate,Good,9.84,Good,266,,5/24/10,5/24/2010,14:10,E84167,,5/24/2010,5/24/2010,14:10,3,9,,,,
145182,462,Sarasota,SOUTH LIDO BEACH,5,6/1/2010,11:25,3,9,FALSE,FALSE,,,KING,81,83,1,0,0,0,3,3,,3,3,,,,Good,Good,7.04,Good,266,U,6/1/10,6/1/2010,14:50,E84167,U,6/1/2010,6/1/2010,14:50,3,9,,,,
145514,463,Sarasota,SOUTH LIDO BEACH,5,6/7/2010,10:05,3,30,FALSE,FALSE,,,ROSENOW,89,86,2,0,0.91,0.91,3,1,,2,2,,,,Good,Good,7.04,Good,266,U,6/7/10,6/7/2010,14:15,E84167,,6/7/2010,6/7/2010,14:15,3,9,,,,
145788,464,Sarasota,SOUTH LIDO BEACH,5,6/14/2010,10:00,3,10,FALSE,FALSE,,,ROSENOW,88,86,1,0,0,0,2,2,,1,3,,,,Good,Good,7.04,Good,266,U,6/14/10,6/14/2010,14:15,E84167,,6/14/2010,6/14/2010,14:15,3,9,,,,
146116,465,Sarasota,SOUTH LIDO BEACH,5,6/21/2010,9:55,3,10,FALSE,FALSE,,,ROSENOW,90,86,1,0.54,1.37,2.15,3,1,,2,2,,,,Good,Good,5.79,Good,266,U,6/21/10,6/21/2010,14:30,E84167,,6/21/2010,6/21/2010,14:30,3,9,,,,
146343,466,Sarasota,SOUTH LIDO BEACH,5,6/28/2010,10:00,8,9,FALSE,FALSE,,,ROSENOW,87,89,1,0.34,1.6,1.65,3,1,,1,1,,,,Good,Good,3.65,Good,266,,6/28/10,6/28/2010,14:20,E84167,U,6/28/2010,6/28/2010,14:20,3,9,,,,
146815,467,Sarasota,SOUTH LIDO BEACH,5,7/6/2010,11:20,3,9,FALSE,FALSE,,,KING,81,88,1,0.13,1.82,2.04,3,1,,1,1,,,,Good,Good,3.65,Good,266,U,7/6/10,7/6/2010,14:20,E84167,U,7/6/2010,7/6/2010,14:20,3,9,,,,
147171,468,Sarasota,SOUTH LIDO BEACH,5,7/12/2010,10:10,104,80,FALSE,FALSE,,,ROSENOW,88,85,2,0,0,1.56,3,3,,2,2,,,,Moderate,Good,7.42,Good,266,,7/12/10,7/12/2010,14:20,E84167,,7/12/2010,7/12/2010,14:20,3,9,,,,
147378,469,Sarasota,SOUTH LIDO BEACH,5,7/19/2010,10:05,3,30,FALSE,FALSE,,,ROSENOW,89,86,2,0.26,0.26,0.38,3,1,,2,3,,,,Good,Good,7.42,Good,266,U,7/19/10,7/19/2010,14:45,E84167,,7/19/2010,7/19/2010,14:45,3,9,,,,
147680,470,Sarasota,SOUTH LIDO BEACH,5,7/26/2010,11:35,3,9,FALSE,FALSE,,,KING,90,89,1,0,2.46,2.81,3,3,,1,3,,,,Good,Good,7.42,Good,266,U,7/26/10,7/26/2010,14:25,E84167,U,7/26/2010,7/26/2010,14:25,3,9,,,,
147986,471,Sarasota,SOUTH LIDO BEACH,5,8/2/2010,9:50,3,9,FALSE,FALSE,,,ROSENOW,89,88,1,0,0,0,2,2,,2,3,,,,Good,Good,6.1,Good,266,U,8/2/10,8/2/2010,15:25,E84167,U,8/2/2010,8/2/2010,15:25,3,9,,,,
148393,472,Sarasota,SOUTH LIDO BEACH,5,8/9/2010,10:05,9,30,FALSE,FALSE,,,ROSENOW,85,87,2,2.35,2.35,3.42,3,3,,2,3,,,,Good,Good,7.6,Good,266,U,8/9/10,8/9/2010,16:05,E84167,,8/9/2010,8/9/2010,16:05,9,9,,,,
148716,473,Sarasota,SOUTH LIDO BEACH,5,8/16/2010,9:55,3,9,FALSE,FALSE,,,ROSENOW,88,90,2,0,0,0.67,3,1,,2,3,,,,Good,Good,3.74,Good,266,U,8/16/10,8/16/2010,15:10,E84167,U,8/16/2010,8/16/2010,15:10,3,9,,,,
149050,474,Sarasota,SOUTH LIDO BEACH,5,8/24/2010,11:00,180,1030,TRUE,FALSE,,,KING,80,85,2,4.92,5.08,5.08,2,3,,3,1,,,,Poor,Poor,8.48,Good,266,,8/24/10,8/24/2010,15:20,E84167,,8/24/2010,8/24/2010,15:20,3,9,,,,
149169,474,Sarasota,SOUTH LIDO BEACH,5,8/26/2010,10:40,12,13,FALSE,FALSE,,,KING,80,85,2,1.97,7.33,7.48,2,2,,2,1,,Resample_1,8/27/10 15:53,Good,Good,8.98,Good,266,,8/26/10,8/26/2010,16:00,E84167,,8/26/2010,8/26/2010,16:00,3,9,,,,
149328,475,Sarasota,SOUTH LIDO BEACH,5,8/30/2010,9:55,8,10,FALSE,FALSE,,,ROSENOW,90,86,2,1.56,2.71,10.04,3,3,,1,3,,,,Good,Good,10.58,Good,266,,8/30/10,8/30/2010,15:35,E84167,,8/30/2010,8/30/2010,15:35,3,9,,,,
149741,476,Sarasota,SOUTH LIDO BEACH,5,9/7/2010,9:50,16,9,FALSE,FALSE,,,ROSENOW,85,85,2,0,0.33,0.33,3,1,,1,2,,,,Good,Good,13.98,Good,266,,9/7/10,9/7/2010,14:25,E84167,U,9/7/2010,9/7/2010,14:25,3,9,,,,
149897,477,Sarasota,SOUTH LIDO BEACH,5,9/13/2010,9:50,3,10,FALSE,FALSE,,,ROSENOW,90,86,1,0.2,0.2,0.8,3,3,,2,3,,,,Good,Good,11.64,Good,266,U,9/13/10,9/13/2010,13:55,E84167,,9/13/2010,9/13/2010,13:55,3,9,,,,
150132,478,Sarasota,SOUTH LIDO BEACH,5,9/20/2010,10:00,3,10,FALSE,FALSE,,,ROSENOW,86,85,1,0,0,0,3,1,,2,3,,,,Good,Good,11.64,Good,266,U,9/20/10,9/20/2010,14:20,E84167,,9/20/2010,9/20/2010,14:20,3,9,,,,
150460,479,Sarasota,SOUTH LIDO BEACH,5,9/27/2010,11:15,3,9,FALSE,FALSE,,,KING,83,84,1,0.08,0.08,0.36,2,3,,1,3,,,,Good,Good,5.1,Good,266,U,9/27/10,9/27/2010,15:15,E84167,U,9/27/2010,9/27/2010,15:15,3,9,,,,
150944,480,Sarasota,SOUTH LIDO BEACH,5,10/4/10,10:00,20,1120,TRUE,FALSE,,,ROSENOW,81,82,1,0,0,0.7,3,1,,1,3,,,,Good,Poor,6.13,Good,266,,10/4/10,10/4/2010,14:35,E84167,,10/4/2010,10/4/2010,14:35,3,9,,,,
151026,480,Sarasota,SOUTH LIDO BEACH,5,10/7/10,9:45,0,20,FALSE,FALSE,,,ROSENOW,75,80,1,0,0,0,2,2,,2,3,,Resample_1,10/8/10,N/A,Good,,NA,266,,,,,E84167,,10/7/2010,10/7/2010,16:00,,9,,,,
151027,480,Sarasota,SOUTH LIDO BEACH,5,10/7/10,9:55,0,30,FALSE,FALSE,,,ROSENOW,75,80,1,0,0,0,2,2,,2,3,,Resample_2,10/8/10,N/A,Good,,NA,266,,,,,E84167,,10/7/2010,10/7/2010,16:00,,9,,,,
151286,481,Sarasota,SOUTH LIDO BEACH,5,10/11/10,10:10,3,9,FALSE,FALSE,,,ROSENOW,85,78,1,0,0,0,3,3,,3,3,,,,Good,Good,4.38,Good,266,U,10/11/10,10/11/2010,15:45,E84167,U,10/11/2010,10/11/2010,15:45,3,9,,,,
151567,482,Sarasota,SOUTH LIDO BEACH,5,10/18/10,10:00,3,40,FALSE,FALSE,,,ROSENOW,80,78,1,0,0,0,3,1,,1,3,,,,Good,Good,4.38,Good,266,U,10/18/10,10/18/2010,14:45,E84167,,10/18/2010,10/18/2010,14:45,3,9,,,,
151924,483,Sarasota,SOUTH LIDO BEACH,5,10/25/10,11:30,3,9,FALSE,FALSE,,,KING,80,77,1,0,0,0,3,3,,1,3,,,,Good,Good,4.38,Good,266,U,10/25/10,10/25/2010,14:15,E84167,U,10/25/2010,10/25/2010,14:15,3,9,,,,
152100,484,Sarasota,SOUTH LIDO BEACH,5,11/1/10,9:50,3,9,FALSE,FALSE,,,ROSENOW,82,78,1,0,0,0,3,1,,2,3,,,,Good,Good,4.38,Good,266,U,11/1/10,11/1/2010,14:55,E84167,U,11/1/2010,11/1/2010,14:55,3,9,,,,
152423,485,Sarasota,SOUTH LIDO BEACH,5,11/8/10,11:20,3,9,FALSE,FALSE,,,KING,65,67,1,0,0,1.59,3,3,,2,3,,,,Good,Good,3,Good,266,U,11/8/10,11/8/2010,15:35,E84167,U,11/8/2010,11/8/2010,15:35,3,9,,,,
152633,486,Sarasota,SOUTH LIDO BEACH,5,11/15/10,9:50,3,9,FALSE,FALSE,,,ROSENOW,78,69,1,0,0,0,3,1,,1,3,,,,Good,Good,3,Good,266,U,11/15/10,11/15/2010,14:40,E84167,U,11/15/2010,11/15/2010,14:40,3,9,,,,
153082,487,Sarasota,SOUTH LIDO BEACH,5,11/22/10,9:55,3,10,FALSE,FALSE,,,ROSENOW,80,70,1,0,0,0,3,3,,1,3,,,,Good,Good,3,Good,266,U,11/22/10,11/22/2010,14:55,E84167,,11/22/2010,11/22/2010,14:55,3,9,,,,
153422,488,Sarasota,SOUTH LIDO BEACH,5,11/29/10,11:25,3,9,FALSE,FALSE,,,KING,80,76,1,0,0.39,0.76,3,1,,1,3,,,,Good,Good,3,Good,266,U,11/29/10,11/29/2010,14:05,E84167,U,11/29/2010,11/29/2010,14:05,3,9,,,,
153598,489,Sarasota,SOUTH LIDO BEACH,5,12/6/10,9:55,4,10,FALSE,FALSE,,,ROSENOW,51,64,1,0,0,0,3,3,,1,1,,,,Good,Good,3.18,Good,266,,12/6/10,12/6/2010,14:35,E84167,,12/6/2010,12/6/2010,14:35,3,9,,,,
154325,490,Sarasota,SOUTH LIDO BEACH,5,12/13/10,,,,,,,,,,,,,,,,,,,,,,,,,,NA,266,,,,,,,,,,,,,,,
154341,491,Sarasota,SOUTH LIDO BEACH,5,12/20/10,10:15,3,9,FALSE,FALSE,,,ROSENOW,50,55,1,0.2,0.6,0.6,2,3,,2,3,,,,Good,Good,3.22,Good,266,U,12/20/10,12/20/2010,15:00,E84167,U,12/20/2010,12/20/2010,15:00,3,9,,,,
154760,492,Sarasota,SOUTH LIDO BEACH,5,12/27/10,,,,,,,,,,,,,,,,,,,,,,,,,,NA,266,,,,,,,,,,,,,,,
154776,493,Sarasota,SOUTH LIDO BEACH,5,1/3/2011,9:55,3,10,FALSE,FALSE,,,ROSENOW,68,57,2,0,0,0,2,2,,2,2,,,,Good,Good,3.3,Good,266,U,1/3/11,1/3/2011,14:45,E84167,,1/3/2011,1/3/2011,14:45,Sarasota,3,9,,,
155272,494,Sarasota,SOUTH LIDO BEACH,5,1/10/2011,9:55,4,50,FALSE,FALSE,,,ROSENOW,76,57,2,0,0,0.47,3,3,,1,1,,,,Good,Good,3.3,Good,266,,1/10/11,1/10/2011,15:20,E84167,,1/10/2011,1/10/2011,15:20,Sarasota,3,9,,,
155618,495,Sarasota,SOUTH LIDO BEACH,5,1/18/2011,9:55,8,10,FALSE,FALSE,,,ROSENOW,65,57,2,0,0.07,0.07,2,2,,2,2,,,,Good,Good,4.12,Good,266,,1/18/11,1/18/2011,14:55,E84167,,1/18/2011,1/18/2011,14:55,Sarasota,3,9,,,
155955,496,Sarasota,SOUTH LIDO BEACH,5,1/24/2011,10:15,4,9,FALSE,FALSE,,,ROSENOW,68,57,2,0,0.12,0.2,3,3,,1,3,,,,Good,Good,4.43,Good,266,,1/24/11,1/24/2011,14:45,E84167,,1/24/2011,1/24/2011,14:45,Sarasota,3,9,,,
156175,497,Sarasota,SOUTH LIDO BEACH,5,1/31/2011,11:10,4,10,FALSE,FALSE,,,KING,64,59,1,0.01,0.01,2.08,2,2,,3,3,,,,Good,Good,4.34,Good,266,U,1/31/11,1/31/2011,16:10,E84167,U,1/31/2011,1/31/2011,16:10,Sarasota,4,10,,,
156394,498,Sarasota,SOUTH LIDO BEACH,5,2/7/2011,10:10,4,9,FALSE,FALSE,,,ROSENOW,70,65,2,0,0.17,0.17,3,3,,1,2,,,,Good,Good,4.59,Good,266,,2/7/11,2/7/2011,15:25,E84167,U,2/7/2011,2/7/2011,15:25,Sarasota,3,9,,,
156765,499,Sarasota,SOUTH LIDO BEACH,5,2/14/2011,9:50,3,9,FALSE,FALSE,,,ROSENOW,65,59,1,0,0,0.3,2,3,,2,3,,,,Good,Good,4.34,Good,266,U,2/14/11,2/14/2011,15:00,E84167,U,2/14/2011,2/14/2011,15:00,Sarasota,3,9,,,
157046,500,Sarasota,SOUTH LIDO BEACH,5,2/21/2011,9:50,3,9,FALSE,FALSE,,,ROSENOW,77,62,1,0,0,0,3,3,,1,3,,,,Good,Good,3.57,Good,266,U,2/21/11,2/21/2011,14:50,E84167,U,2/21/2011,2/21/2011,14:50,Sarasota,3,9,,,
157252,501,Sarasota,SOUTH LIDO BEACH,5,2/28/2011,11:25,3,10,FALSE,FALSE,,,KING,74,68,1,0,0,0,2,2,,1,2,,,,Good,Good,3.37,Good,266,U,2/28/11,2/28/2011,15:15,E84167,,2/28/2011,2/28/2011,15:15,Sarasota,3,9,,,
157566,502,Sarasota,SOUTH LIDO BEACH,5,3/7/2011,9:50,8,10,FALSE,FALSE,,,ROSENOW,67,72,2,0.09,0.09,0.09,3,3,,2,2,,,,Good,Good,3.87,Good,266,,3/7/11,3/7/2011,14:45,E84167,,3/7/2011,3/7/2011,14:45,Sarasota,3,9,,,
157847,503,Sarasota,SOUTH LIDO BEACH,5,3/14/2011,9:50,4,9,FALSE,FALSE,,,ROSENOW,72,67,2,0,0,1.45,2,3,,2,3,,,,Good,Good,3.87,Good,266,,3/14/11,3/14/2011,14:45,E84167,U,3/14/2011,3/14/2011,14:45,Sarasota,3,9,,,
158198,504,Sarasota,SOUTH LIDO BEACH,5,3/21/2011,10:00,3,9,FALSE,FALSE,,,ROSENOW,79,69,2,0,0,0,3,3,,1,3,,,,Good,Good,3.87,Good,266,U,3/21/11,3/21/2011,15:50,E84167,U,3/21/2011,3/21/2011,15:50,Sarasota,3,9,,,
158684,505,Sarasota,SOUTH LIDO BEACH,5,3/29/2011,11:25,3,40,FALSE,FALSE,,,KING,76,71,1,3.5,3.5,3.5,3,1,,1,2,,,,Good,Good,3.87,Good,266,U,3/29/11,3/29/2011,16:15,E84167,,3/29/2011,3/29/2011,16:15,Sarasota,3,9,,,
158913,506,Sarasota,SOUTH LIDO BEACH,5,4/4/2011,10:05,12,190,FALSE,FALSE,,,ROSENOW,82,75,1,0,0,6.95,3,3,,1,2,,,,Good,Good,5.1,Good,266,,4/4/11,4/4/2011,15:00,E84167,,4/4/2011,4/4/2011,15:00,3,9,,,,
159166,507,Sarasota,SOUTH LIDO BEACH,5,4/11/2011,9:45,8,20,FALSE,FALSE,,,ROSENOW,87,78,1,0,0,0.93,3,3,,1,3,,,,Good,Good,5.1,Good,266,,4/11/11,4/11/2011,14:45,E84167,,4/11/2011,4/11/2011,14:45,3,9,,,,
159478,508,Sarasota,SOUTH LIDO BEACH,5,4/18/2011,10:10,12,10,FALSE,FALSE,,,ROSENOW,83,80,1,0,0,0,3,3,,2,3,,,,Good,Good,6.36,Good,266,,4/18/11,4/18/2011,14:45,E84167,,4/18/2011,4/18/2011,14:45,3,9,,,,
159916,509,Sarasota,SOUTH LIDO BEACH,5,4/25/2011,11:35,3,9,FALSE,FALSE,,,ROSENOW,85,77,1,0.44,0.44,0.44,3,1,,1,3,,,,Good,Good,6.36,Good,266,U,4/25/11,4/25/2011,15:00,E84167,U,4/25/2011,4/25/2011,15:00,3,9,,,,
160159,510,Sarasota,SOUTH LIDO BEACH,5,5/2/2011,10:00,4,10,FALSE,FALSE,,,ROSENOW,85,83,1,0,0.12,0.12,2,3,,1,2,,,,Good,Good,6.73,Good,266,,5/2/11,5/2/2011,14:00,E84167,,5/2/2011,5/2/2011,14:00,3,9,,,,
160443,511,Sarasota,SOUTH LIDO BEACH,5,5/9/2011,9:50,4,10,FALSE,FALSE,,,ROSENOW,82,82,2,0,1.68,1.68,1,2,,2,3,,,,Good,Good,5.4,Good,266,,5/9/11,5/9/2011,14:35,E84167,,5/9/2011,5/9/2011,14:35,3,9,,,,
160887,512,Sarasota,SOUTH LIDO BEACH,5,5/16/2011,9:55,144,580,TRUE,FALSE,,,ROSENOW,75,82,2,0.16,0.28,0.28,2,2,,1,1,,,,Poor,Poor,9.63,Good,266,,5/16/11,5/16/2011,14:25,E84167,,5/16/2011,5/16/2011,14:25,3,9,,,,
160920,512,Sarasota,SOUTH LIDO BEACH,5,5/18/2011,9:00,48,9,FALSE,FALSE,,,ROSENOW,75,83,1,0,0.17,0.28,2,1,,1,1,north sample,Resample_1,35:01.0,Moderate,Good,12.59,Good,266,,5/18/11,5/18/2011,14:10,E84167,U,5/18/2011,5/18/2011,14:10,3,9,,,,
160921,512,Sarasota,SOUTH LIDO BEACH,5,5/18/2011,9:05,3,10,FALSE,FALSE,,,ROSENOW,75,83,1,0,0.17,0.28,2,1,,1,1,Center sample,Resample_2,36:34.3,Good,Good,10.26,Good,266,U,5/18/11,5/18/2011,14:10,E84167,,5/18/2011,5/18/2011,14:10,3,9,,,,
160922,512,Sarasota,SOUTH LIDO BEACH,5,5/18/2011,9:10,16,9,FALSE,FALSE,,,ROSENOW,75,83,1,0,0.17,0.28,2,1,,1,1,south sample,Resample_3,37:57.3,Good,Good,10.84,Good,266,,5/18/11,5/18/2011,14:10,E84167,U,5/18/2011,5/18/2011,14:10,3,9,,,,
161102,513,Sarasota,SOUTH LIDO BEACH,5,5/23/2011,11:20,3,9,FALSE,FALSE,,,KING,85,86,1,0,0,0,1,2,,1,2,,,,Good,Good,9.12,Good,266,U,5/23/11,5/23/2011,14:35,E84167,U,5/23/2011,5/23/2011,14:35,3,9,,,,
161466,514,Sarasota,SOUTH LIDO BEACH,5,5/31/2011,9:50,4,9,FALSE,FALSE,,,ROSENOW,84,83,2,0,0,0,3,1,,1,3,,,,Good,Good,9.45,Good,266,,5/31/11,5/31/2011,15:00,E84167,U,5/31/2011,5/31/2011,15:00,3,9,,,,
161753,515,Sarasota,SOUTH LIDO BEACH,5,6/6/2011,10:05,3,9,FALSE,FALSE,,,ROSENOW,85,86,2,0,0,0.15,3,3,,1,3,,,,Good,Good,9.12,Good,266,U,6/6/11,6/6/2011,14:50,E84167,U,6/6/2011,6/6/2011,14:50,3,9,,,,
162106,516,Sarasota,SOUTH LIDO BEACH,5,6/13/2011,10:00,3,9,FALSE,FALSE,,,ROSENOW,85,85,2,0,0,0,3,1,,2,3,,,,Good,Good,8.8,Good,266,U,6/13/11,6/13/2011,14:45,E84167,U,6/13/2011,6/13/2011,14:45,3,9,,,,
162349,517,Sarasota,SOUTH LIDO BEACH,5,6/20/2011,9:50,3,9,FALSE,FALSE,,,ROSENOW,88,88,1,0,0,0,3,3,,1,3,,,,Good,Good,3.18,Good,266,U,6/20/11,6/20/2011,15:35,E84167,U,6/20/2011,6/20/2011,15:35,3,9,,,,
162708,518,Sarasota,SOUTH LIDO BEACH,5,6/27/2011,11:40,3,9,FALSE,FALSE,,,ROSENOW,82,87,2,0,0.38,0.46,3,1,,1,3,,,,Good,Good,3.18,Good,266,U,6/27/11,6/27/2011,15:45,E84167,U,6/27/2011,6/27/2011,15:45,3,9,,,,
169866,546,Sarasota,SOUTH LIDO BEACH,5,1/9/2012,9:50,3,0,FALSE,FALSE,,,ROSENOW,75,63,2,0,0,0,3,3,,1,3,,,,Good,N/A,4.43,Good,266,U,1/9/12,1/9/2012,14:40,E84167,,,,,3,,,,,
170076,547,Sarasota,SOUTH LIDO BEACH,5,1/17/2012,9:50,4,0,FALSE,FALSE,,,ROSENOW,75,63,2,0,0,0.3,3,1,,1,3,,,,Good,N/A,4.43,Good,266,,1/17/12,1/17/2012,14:50,E84167,,,,,3,,,,,
170400,548,Sarasota,SOUTH LIDO BEACH,5,1/23/2012,9:50,3,0,FALSE,FALSE,,,ROSENOW,75,63,2,0,0,0.21,3,3,,1,3,,,,Good,N/A,4.12,Good,266,U,1/23/12,1/23/2012,15:20,E84167,,,,,3,,,,,
170447,549,Sarasota,SOUTH LIDO BEACH,5,1/30/2012,9:50,3,0,FALSE,FALSE,,,ROSENOW,70,66,2,0,0.47,0.47,3,3,,2,3,,,,Good,N/A,3.22,Good,266,U,1/30/12,1/30/2012,14:50,E84167,,,,,3,,,,,
170709,550,Sarasota,SOUTH LIDO BEACH,5,2/6/2012,11:15,3,0,FALSE,FALSE,,,KING,76,72,1,0,0,0,2,2,,3,3,,,,Good,N/A,3.18,Good,266,U,2/6/12,2/6/2012,15:05,E84167,,,,,3,,,,,
171007,551,Sarasota,SOUTH LIDO BEACH,5,2/14/2012,9:50,3,0,FALSE,FALSE,,,ROSENOW,74,62,2,0,0,0.41,3,1,,1,2,,,,Good,N/A,3.18,Good,266,U,2/14/12,2/14/2012,15:40,E84167,,,,,3,,,,,
171117,552,Sarasota,SOUTH LIDO BEACH,5,2/20/2012,9:50,3,0,FALSE,FALSE,,,ROSENOW,68,65,2,0,0,0,3,1,,2,1,,,,Good,N/A,3,Good,266,U,2/20/12,2/20/2012,14:53,E84167,,,,,3,,,,,
171517,553,Sarasota,SOUTH LIDO BEACH,5,2/27/2012,11:30,9,0,FALSE,FALSE,,,KING,77,73,1,0,0,0,3,3,,1,3,,,,Good,N/A,3.74,Good,266,U,2/27/12,2/27/2012,14:35,E84167,,,,,9,,,,,
172495,554,Sarasota,SOUTH LIDO BEACH,5,3/5/2012,9:50,3,0,FALSE,FALSE,,,ROSENOW,71,74,2,0,0,0,2,2,,2,2,,,,Good,N/A,3.74,Good,266,U,3/5/12,3/5/2012,14:35,E84167,,,,,3,,,,,
172638,555,Sarasota,SOUTH LIDO BEACH,5,3/12/2012,9:50,3,0,FALSE,FALSE,,,ROSENOW,79,71,2,0.25,0.25,0.25,3,3,,1,2,,,,Good,N/A,3.74,Good,266,U,3/12/12,3/12/2012,15:30,E84167,,,,,3,,,,,
173450,556,Sarasota,SOUTH LIDO BEACH,5,3/19/2012,9:50,3,0,FALSE,FALSE,,,ROSENOW,76,74,2,0,0,0,2,2,,1,2,,,,Good,N/A,3.74,Good,266,U,3/19/12,3/19/2012,14:45,E84167,,,,,3,,,,,
173810,557,Sarasota,SOUTH LIDO BEACH,5,3/26/2012,11:15,9,0,FALSE,FALSE,,,KING,77,76,1,0.34,0.34,1.03,3,3,,2,2,,,,Good,N/A,4.66,Good,266,U,3/26/12,3/26/2012,14:55,E84167,,,,,9,,,,,
173954,558,Sarasota,SOUTH LIDO BEACH,5,4/2/2012,9:50,3,0,FALSE,FALSE,,,ROSENOW,80,77,1,0,0.13,0.13,3,1,,2,3,,,,Good,N/A,3.74,Good,266,U,4/2/12,4/2/2012,15:07,E84167,,,,,3,,,,,
174173,559,Sarasota,SOUTH LIDO BEACH,5,4/9/2012,9:50,3,0,FALSE,FALSE,,,ROSENOW,78,76,2,0,0,0.25,3,3,,1,3,,,,Good,N/A,3.74,Good,266,U,4/9/12,4/9/2012,14:40,E84167,,,,,3,,,,,
174552,560,Sarasota,SOUTH LIDO BEACH,5,4/16/2012,11:20,9,0,FALSE,FALSE,,,KING,78,77,1,0,0,0,3,3,,1,2,,,,Good,N/A,4.66,Good,266,U,4/16/12,4/16/2012,15:10,E84167,,,,,9,,,,,
174719,561,Sarasota,SOUTH LIDO BEACH,5,4/23/2012,9:50,9,0,FALSE,FALSE,,,ROSENOW,74,76,2,1.19,2.19,2.22,3,3,,2,1,,,,Good,N/A,5.8,Good,266,U,4/23/12,4/23/2012,14:58,E84167,,,,,9,,,,,
175124,562,Sarasota,SOUTH LIDO BEACH,5,4/30/2012,9:50,9,0,FALSE,FALSE,,,ROSENOW,83,76,2,0,0.01,0.01,3,1,,2,3,,,,Good,N/A,5.8,Good,266,U,4/30/12,4/30/2012,14:35,E84167,,,,,9,,,,,
175214,563,Sarasota,SOUTH LIDO BEACH,5,5/7/2012,9:50,9,0,FALSE,FALSE,,,ROSENOW,82,79,2,0,0,0,3,3,,1,3,,,,Good,N/A,7.22,Good,266,U,5/7/12,5/7/2012,14:45,E84167,,,,,9,,,,,
175552,564,Sarasota,SOUTH LIDO BEACH,5,5/14/2012,9:50,10,0,FALSE,FALSE,,,ROSENOW,84,80,2,0,0,0,3,1,,1,3,,,,Good,N/A,9.19,Good,266,,5/14/12,5/14/2012,15:00,E84167,,,,,3,,,,,
175769,565,Sarasota,SOUTH LIDO BEACH,5,5/21/2012,9:50,9,0,FALSE,FALSE,,,Rosenow,88,81,2,0,0,0.82,3,3,,1,3,,,,Good,N/A,9.19,Good,266,U,5/21/12,5/21/2012,14:35,E84167,,,,,9,,,,,
176373,566,Sarasota,SOUTH LIDO BEACH,5,5/29/2012,9:50,9,0,FALSE,FALSE,,,Rosenow,82,82,2,0.58,0.58,1.16,3,1,,1,1,,,,Good,N/A,9.19,Good,266,U,5/29/12,5/29/2012,14:48,E84167,,,,,9,,,,,
176529,567,Sarasota,SOUTH LIDO BEACH,5,6/4/2012,9:50,9,0,FALSE,FALSE,,,ROSENOW,84,83,2,0,2.58,3.19,2,3,,2,1,,,,Good,N/A,9.19,Good,266,U,6/4/12,6/4/2012,14:45,E84167,,,,,9,,,,,
176876,568,Sarasota,SOUTH LIDO BEACH,5,6/11/2012,9:50,9,0,FALSE,FALSE,,,ROSENOW,90,82,2,0,1.02,4.22,3,1,,2,2,,,,Good,N/A,9.19,Good,266,U,6/11/12,6/11/2012,14:40,E84167,,,,,9,,,,,
177116,569,Sarasota,SOUTH LIDO BEACH,5,6/18/2012,9:50,74,0,FALSE,FALSE,,,ROSENOW,86,83,1,0,0.7,0.8,2,2,,1,3,,,,Moderate,N/A,13.72,Good,266,,6/18/12,6/18/2012,14:33,E84167,,,,,3,,,,,
177661,571,Sarasota,SOUTH LIDO BEACH,5,7/2/12,9:50,10,0,FALSE,FALSE,,,ROSENOW,86,80,2,0,0,3.18,3,1,,2,3,,,,Good,N/A,,Good,266,,7/2/12,7/2/12,15:10,E84167,,,,,9,,,,,
177945,572,Sarasota,SOUTH LIDO BEACH,5,7/9/12,9:50,9,0,FALSE,FALSE,,,ROSENOW,89,85,2,0.48,0.53,0.58,1,2,,2,3,,,,Good,N/A,,Good,266,U,7/9/12,7/9/12,15:00,E84167,,,,,9,,,,,
178235,573,Sarasota,SOUTH LIDO BEACH,5,7/16/12,11:15,41,0,FALSE,FALSE,,,KING,84,85,2,1.94,2.93,3.58,3,1,,1,1,,,,Moderate,N/A,,Good,266,,7/16/12,7/16/12,15:10,E84167,,,,,9,,,,,
178538,574,Sarasota,SOUTH LIDO BEACH,5,7/23/12,9:50,9,0,FALSE,FALSE,,,ROSENOW,83,85,2,1.26,1.26,1.58,3,3,,1,3,,,,Good,N/A,,Good,266,U,7/23/12,7/23/12,14:50,E84167,,,,,9,,,,,
178825,575,Sarasota,SOUTH LIDO BEACH,5,7/30/12,9:50,41,0,FALSE,FALSE,,,ROSENOW,89,87,2,0,0,0,3,1,,2,2,,,,Moderate,N/A,,Good,266,,7/30/12,7/30/12,15:15,E84167,,,,,9,,,,,
